出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,108,3,2331,精英,21097196,18839645,--,--,2257551,--,--,2257551,1941688,-543037,-227174,191081,-36093,3900,-39993,--,--,-39993,-61080,--,-101073,-46710,--,6717,-108482,--,7409,-0.08
110/05/15,108,3,2332,友訊,12540520,9043249,--,--,3497271,--,--,3497271,3850181,--,-352910,48275,-304635,122627,-427262,--,--,-427262,47296,--,-379966,-475773,--,48511,-425715,--,45749,-0.73
110/05/15,108,3,2337,旺宏,25414766,18305071,--,--,7109695,--,--,7109695,4772644,--,2337051,95006,2432057,173046,2259011,--,--,2259011,191263,--,2450274,2258261,--,750,2449524,--,750,1.23
110/05/15,108,3,2338,光罩,2445772,1916579,--,--,529193,--,--,529193,388318,--,140875,179421,320296,54865,265431,--,--,265431,-5163,--,260268,307799,--,-42368,302655,--,-42387,1.57
110/05/15,108,3,2340,光磊,4126859,2853218,--,--,1273641,--,--,1273641,718809,--,554832,53618,608450,148906,459544,--,--,459544,-11286,--,448258,459539,--,5,448254,--,4,1.07
110/05/15,108,3,2342,茂矽,965605,923823,--,--,41782,--,--,41782,164467,--,-122685,-132548,-255233,4118,-259351,--,--,-259351,-3847,--,-263198,-259347,--,-4,-263068,--,-130,-1.67
110/05/15,108,3,2344,華邦電,36318766,26159613,--,--,10159153,--,--,10159153,8766549,--,1392604,587784,1980388,356573,1623815,--,--,1623815,-62971,--,1560844,1468643,--,155172,1378959,--,181885,0.37
110/05/15,108,3,2345,智邦,41368764,33138298,--,--,8230466,--,--,8230466,3635997,--,4594469,211866,4806335,935129,3871206,--,--,3871206,-96441,--,3774765,3872088,--,-882,3778737,--,-3972,6.97
110/05/15,108,3,2347,聯強,246715285,236165621,--,--,10549664,--,--,10549664,6579529,--,3970135,2156713,6126848,984058,5142790,--,--,5142790,-268982,--,4873808,4875879,--,266911,4616574,--,257234,2.92
110/05/15,108,3,2348,海悅,896610,385109,--,--,511501,--,--,511501,198553,--,312948,96994,409942,61933,348009,--,--,348009,9748,--,357757,341963,--,6046,351711,--,6046,3.99
110/05/15,108,3,2349,錸德,5905764,5373605,--,--,532159,--,--,532159,1101148,--,-568989,65840,-503149,10085,-513234,--,--,-513234,-116626,--,-629860,-531832,--,18598,-515921,--,-113939,-0.41
110/05/15,108,3,2351,順德,6685410,5456593,--,--,1228817,--,--,1228817,624965,--,603852,-1538,602314,124685,477629,--,--,477629,-25185,--,452444,436177,--,41452,410992,--,41452,2.39
110/05/15,108,3,2352,佳世達,123891916,106714534,--,--,17177382,--,--,17177382,12295273,--,4882109,231369,5113478,1529898,3583580,--,--,3583580,187947,--,3771527,2941445,--,642135,3171332,--,600195,1.5
110/05/15,108,3,2353,宏碁,172701074,154331535,--,--,18369539,--,--,18369539,16518744,61732,1912527,1183216,3095743,779100,2316643,--,--,2316643,176853,--,2493496,2291517,--,25126,2478877,--,14619,0.76
110/05/15,108,3,2354,鴻準,72734721,65750678,--,--,6984043,--,--,6984043,3466111,--,3517932,2639071,6157003,870875,5286128,--,--,5286128,127399,--,5413527,5330236,--,-44108,5458074,--,-44547,3.77
110/05/15,108,3,2355,敬鵬,13490582,12462495,--,--,1028087,--,--,1028087,822907,--,205180,499697,704877,228321,476556,--,--,476556,-75389,--,401167,477217,--,-661,401552,--,-385,1.2
110/05/15,108,3,2356,英業達,371374775,354738053,--,--,16636722,--,--,16636722,12216546,--,4420176,432347,4852523,1307659,3544864,--,--,3544864,351492,--,3896356,4125379,--,-580515,4484627,--,-588271,1.15
110/05/15,108,3,2357,華碩,254041608,215020204,--,--,39021404,--,--,39021404,29681000,--,9340404,5699352,15039756,3104370,11935386,-1803965,--,10131421,7820261,--,17951682,9499950,--,631471,17318013,--,633669,12.79
110/05/15,108,3,2358,廷鑫,1220614,1102058,--,--,118556,--,--,118556,91189,--,27367,-34103,-6736,-8676,1940,--,--,1940,-1540,--,400,1940,0,0,400,0,0,0.02
110/05/15,108,3,2359,所羅門,2850206,2280914,--,--,569292,--,--,569292,550362,--,18930,326551,345481,54928,290553,--,--,290553,-48065,--,242488,271328,--,19225,249625,--,-7137,1.58
110/05/15,108,3,2360,致茂,9431826,4848790,--,--,4583036,0,102,4583138,3241622,--,1341516,167779,1509295,243712,1265583,--,--,1265583,-34088,--,1231495,1250530,--,15053,1215797,--,15698,3.03
110/05/15,108,3,2362,藍天,16603198,12715102,--,--,3888096,--,--,3888096,3234199,--,653897,1136441,1790338,559429,1230909,--,--,1230909,-1219221,--,11688,1225873,--,5036,6174,--,5514,2
110/05/15,108,3,2363,矽統,180528,109353,--,--,71175,--,--,71175,331894,--,-260719,150783,-109936,115,-110051,--,--,-110051,684164,--,574113,-110051,--,--,574113,--,--,-0.2
110/05/15,108,3,2364,倫飛,568610,416850,--,--,151760,--,--,151760,230920,--,-79160,7241,-71919,-36,-71883,--,--,-71883,6025,--,-65858,-53834,--,-18049,-47838,--,-18020,-0.27
110/05/15,108,3,2365,昆盈,1173860,839700,--,--,334160,--,--,334160,301739,--,32421,24769,57190,24757,32433,--,--,32433,-175895,--,-143462,30092,--,2341,-145205,--,1743,0.13
110/05/15,108,3,2367,燿華,16673784,13146598,--,--,3527186,--,--,3527186,1726199,--,1800987,-10902,1790085,416318,1373767,--,--,1373767,-74550,--,1299217,1378609,--,-4842,1303922,--,-4705,2.23
110/05/15,108,3,2368,金像電,13331582,11977871,--,--,1353711,--,--,1353711,1291614,-52495,9602,-179790,-170188,26693,-196881,--,--,-196881,15097,--,-181784,-196881,--,--,-181784,--,--,-0.36
110/05/15,108,3,2369,菱生,3462817,3532012,--,--,-69195,--,--,-69195,392647,--,-461842,30939,-430903,8028,-438931,--,--,-438931,-5947,--,-444878,-442833,--,3902,-448780,--,3902,-1.18
110/05/15,108,3,2371,大同,24569850,25002685,--,--,-432835,--,--,-432835,6610263,-17824,-7060922,-3491005,-10551927,310986,-10862913,--,--,-10862913,38966,--,-10823947,1004260,--,-11867173,1203076,--,-12027023,0.44
110/05/15,108,3,2373,震旦行,10243098,5716505,--,--,4526593,-44384,--,4570977,3606775,--,964202,426288,1390490,286653,1103837,--,--,1103837,-281160,--,822677,1017510,--,86327,766390,--,56287,4.53
110/05/15,108,3,2374,佳能,5375794,4730678,--,--,645116,--,--,645116,931237,--,-286121,127101,-159020,16783,-175803,--,--,-175803,-124705,--,-300508,-180775,--,4972,-294784,--,-5724,-0.64
110/05/15,108,3,2375,凱美,3455837,2611979,--,--,843858,--,--,843858,526887,--,316971,419290,736261,302479,433782,--,--,433782,-66121,--,367661,199780,--,234002,153654,--,214007,2.17
110/05/15,108,3,2376,技嘉,46009182,38813070,--,--,7196112,--,--,7196112,6059163,--,1136949,673814,1810763,304060,1506703,--,--,1506703,-97286,--,1409417,1549362,--,-42659,1452073,--,-42656,2.44
110/05/15,108,3,2377,微星,88446152,76626086,--,--,11820066,--,--,11820066,7153211,--,4666855,447018,5113873,838212,4275661,--,--,4275661,-195655,--,4080006,4275661,--,--,4080006,--,--,5.06
110/05/15,108,3,2379,瑞昱,44059307,24802739,--,--,19256568,--,--,19256568,14715787,--,4540781,936536,5477317,330421,5146896,--,--,5146896,395072,--,5541968,5146829,--,67,5541901,--,67,10.13
110/05/15,108,3,2380,虹光,1253392,945863,--,--,307529,--,--,307529,632304,--,-324775,616,-324159,3698,-327857,--,--,-327857,61653,--,-266204,-327752,--,-105,-266110,--,-94,-2.02
110/05/15,108,3,2382,廣達,732212930,697837049,--,--,34375881,3870,2595,34374606,22234506,--,12140100,2313712,14453812,2702033,11751779,--,--,11751779,-1602462,--,10149317,11429048,--,322731,9855396,--,293921,2.97
110/05/15,108,3,2383,台光電,18085159,13706417,--,--,4378742,--,--,4378742,1460184,--,2918558,103066,3021624,913472,2108152,--,--,2108152,-294343,--,1813809,2105007,--,3145,1811113,--,2696,6.59
110/05/15,108,3,2385,群光,67914043,56194566,--,--,11719477,--,--,11719477,7098881,--,4620596,1791445,6412041,1075183,5336858,--,--,5336858,-476131,--,4860727,4587421,--,749437,4163013,--,697714,6.65
110/05/15,108,3,2387,精元,9111859,8187385,--,--,924474,--,--,924474,805021,--,119453,341656,461109,192689,268420,--,--,268420,-299101,--,-30681,58291,--,210129,-214080,--,183399,0.3
110/05/15,108,3,2388,威盛,4119247,2770776,--,--,1348471,--,--,1348471,1931934,--,-583463,674699,91236,24052,67184,--,--,67184,-16322,--,50862,37562,--,29622,21894,--,28968,0.08
110/05/15,108,3,2390,云辰,472962,376601,--,--,96361,--,--,96361,204440,--,-108079,-7617,-115696,1924,-117620,--,--,-117620,5619,--,-112001,-117666,--,46,-112049,--,48,-0.55
110/05/15,108,3,2392,正崴,69322603,62433638,--,--,6888965,--,--,6888965,5750947,--,1138018,520277,1658295,399176,1259119,--,--,1259119,-613211,--,645908,1356253,--,-97134,848880,--,-202972,2.8
110/05/15,108,3,2393,億光,15519777,11877137,--,--,3642640,--,--,3642640,3087917,--,554723,216480,771203,146562,624641,--,--,624641,-251134,--,373507,598437,--,26204,355585,--,17922,1.35
110/05/15,108,3,2395,研華,40658886,24827416,--,--,15831470,--,--,15831470,9007877,--,6823593,371523,7195116,1505602,5689514,--,--,5689514,-46008,--,5643506,5651450,--,38064,5601114,--,42392,8.08
110/05/15,108,3,2397,友通,4790106,3343042,--,--,1447064,--,--,1447064,782717,--,664347,6623,670970,144659,526311,--,--,526311,20130,--,546441,512463,--,13848,532583,--,13858,4.48
110/05/15,108,3,2399,映泰,1658062,1470967,--,--,187095,--,--,187095,239693,--,-52598,76009,23411,24057,-646,--,--,-646,272,--,-374,-32272,--,31626,-24200,--,23826,-0.18
110/05/15,108,3,2401,凌陽,4157650,2379656,--,--,1777994,--,--,1777994,1672819,116,105291,97498,202789,52755,150034,--,--,150034,-39259,--,110775,14717,--,135317,-17200,--,127975,0.03
110/05/15,108,3,2402,毅嘉,4653521,4135601,--,--,517920,--,--,517920,317503,--,200417,10761,211178,56728,154450,--,--,154450,-80451,--,73999,154450,--,--,73999,--,--,0.5
110/05/15,108,3,2404,漢唐,16743839,13679642,--,--,3064197,--,--,3064197,732766,--,2331431,276075,2607506,525932,2081574,--,--,2081574,288371,--,2369945,2032638,--,48936,2326992,--,42953,10.67
110/05/15,108,3,2405,浩鑫,2468817,1960576,--,--,508241,--,--,508241,526985,--,-18744,15626,-3118,5949,-9067,--,--,-9067,-1305,--,-10372,-9067,--,--,-10372,--,--,-0.03
110/05/15,108,3,2406,國碩,6367588,5615850,--,--,751738,--,--,751738,772950,--,-21212,285789,264577,69888,194689,--,--,194689,-68942,--,125747,217206,--,-22517,176040,--,-50293,1.05
110/05/15,108,3,2408,南亞科,38611949,25494613,--,--,13117336,--,--,13117336,5040466,--,8076870,1597956,9674826,1136096,8538730,--,--,8538730,291588,--,8830318,8538730,0,--,8830318,0,--,2.81
110/05/15,108,3,2409,友達,206823485,204869209,--,--,1954276,--,--,1954276,15911775,--,-13957499,2054860,-11902639,555247,-12457886,--,--,-12457886,-765141,--,-13223027,-10357238,--,-2100648,-10806838,--,-2416189,-1.08
110/05/15,108,3,2412,中華電,152287496,98767215,--,--,53520281,--,--,53520281,22776609,-28485,30715187,1034340,31749527,6020321,25729206,--,--,25729206,-429571,--,25299635,25014993,--,714213,24577230,--,722405,3.22
110/05/15,108,3,2413,環科,2695566,2315175,--,--,380391,--,--,380391,455107,--,-74716,3621,-71095,38268,-109363,--,--,-109363,9473,--,-99890,-107793,--,-1570,-98463,--,-1427,-0.85
110/05/15,108,3,2414,精技,13598320,12365301,--,--,1233019,--,--,1233019,956983,--,276036,6099,282135,52559,229576,--,--,229576,1036,--,230612,231767,--,-2191,232342,--,-1730,1.43
110/05/15,108,3,2415,錩新,1670254,1272750,--,--,397504,--,--,397504,243392,-16674,137438,-49286,88152,27252,60900,--,--,60900,16003,--,76903,36691,--,24209,46966,--,29937,0.46
110/05/15,108,3,2417,圓剛,2166218,1121865,--,--,1044353,--,--,1044353,1093934,--,-49581,29198,-20383,5533,-25916,0,--,-25916,2815,--,-23101,-35869,--,9953,-33962,0,10861,-0.19
110/05/15,108,3,2419,仲琦,7852895,6330775,--,--,1522120,--,--,1522120,1170167,--,351953,-58856,293097,44419,248678,--,--,248678,-19739,--,228939,147951,--,100727,128212,--,100727,0.67
110/05/15,108,3,2420,新巨,1949557,1210342,--,--,739215,--,--,739215,354459,--,384756,69052,453808,92583,361225,--,--,361225,-6385,--,354840,360234,--,991,353849,--,991,2.36
110/05/15,108,3,2421,建準,8398392,6583453,--,--,1814939,--,--,1814939,1304525,--,510414,86777,597191,133534,463657,--,--,463657,-44844,--,418813,463657,--,0,418813,--,0,1.85
110/05/15,108,3,2423,固緯,1863785,923447,--,--,940338,--,--,940338,689013,--,251325,54928,306253,69417,236836,--,--,236836,-22912,--,213924,236794,--,42,214038,--,-114,1.63
110/05/15,108,3,2424,隴華,15927,14334,--,--,1593,--,--,1593,77710,--,-76117,-2660,-78777,0,-78777,--,--,-78777,-1479,--,-80256,-78777,--,--,-80256,--,--,-2.63
110/05/15,108,3,2425,承啟,3394941,3160336,--,--,234605,--,--,234605,143708,--,90897,47127,138024,2660,135364,-8545,--,126819,-12686,--,114133,115596,--,11223,113424,--,709,1.14
110/05/15,108,3,2426,鼎元,1905079,1591681,--,--,313398,--,--,313398,297431,-24819,-8852,108585,99733,31862,67871,--,--,67871,-13133,--,54738,40018,--,27853,26985,--,27753,0.13
110/05/15,108,3,2427,三商電,1828030,1201341,--,--,626689,--,--,626689,587035,--,39654,38856,78510,8358,70152,--,--,70152,10187,--,80339,70132,--,20,80319,--,20,0.38
110/05/15,108,3,2428,興勤,4292023,2586885,--,--,1705138,--,--,1705138,652986,--,1052152,74402,1126554,297577,828977,--,--,828977,-95946,--,733031,828003,--,974,732057,--,974,6.46
110/05/15,108,3,2429,銘旺科,637483,576808,--,--,60675,--,--,60675,79048,--,-18373,-8649,-27022,0,-27022,--,--,-27022,-151,--,-27173,-24734,--,-2288,-24885,--,-2288,-0.81
110/05/15,108,3,2430,燦坤,14649984,12374236,--,--,2275748,--,--,2275748,1994689,--,281059,-88817,192242,30949,161293,--,--,161293,2819,--,164112,161330,--,-37,164115,--,-3,0.97
110/05/15,108,3,2431,聯昌,2260137,2022733,--,--,237404,--,--,237404,258465,--,-21061,41139,20078,19188,890,--,--,890,15813,--,16703,890,--,--,16703,--,--,0.01
110/05/15,108,3,2433,互盛電,3239153,2204210,--,--,1034943,--,--,1034943,579897,--,455046,181907,636953,99004,537949,--,--,537949,-115407,--,422542,505567,--,32382,407553,--,14989,3.5
110/05/15,108,3,2434,統懋,125847,212882,--,--,-87035,--,--,-87035,59600,1090,-145545,-3576,-149121,1623,-150744,0,--,-150744,-5897,--,-156641,-150744,--,--,-156641,0,0,-2.14
110/05/15,108,3,2436,偉詮電,1722307,1294865,--,--,427442,--,--,427442,373587,--,53855,224803,278658,32920,245738,--,--,245738,-44999,--,200739,245232,--,506,200472,--,267,1.38
110/05/15,108,3,2438,翔耀,311307,234072,--,--,77235,--,--,77235,51395,--,25840,-83424,-57584,11536,-69120,--,--,-69120,77215,--,8095,-88654,--,19534,-11439,--,19534,-0.93
110/05/15,108,3,2439,美律,27796551,23740035,--,--,4056516,--,--,4056516,2100703,--,1955813,751915,2707728,643431,2064297,--,--,2064297,829456,--,2893753,2082255,--,-17958,2903179,--,-9426,10.24
110/05/15,108,3,2440,太空梭,1981407,1873338,--,--,108069,--,--,108069,123168,--,-15099,-41304,-56403,2287,-58690,--,--,-58690,-50545,--,-109235,-58690,--,--,-109235,--,--,-0.42
110/05/15,108,3,2441,超豐,8798119,6750938,--,--,2047181,--,--,2047181,343450,--,1703731,83579,1787310,379247,1408063,--,--,1408063,52680,--,1460743,--,--,--,--,--,--,2.48
110/05/15,108,3,2442,新美齊,3317847,2842572,--,--,475275,--,--,475275,549910,--,-74635,438333,363698,49305,314393,--,--,314393,13506,--,327899,134086,--,180307,139883,--,188016,0.51
110/05/15,108,3,2443,億麗,496628,619553,--,--,-122925,--,--,-122925,158664,7209,-274380,53846,-220534,0,-220534,11023,--,-209511,-1162,--,-210673,-207944,--,-1567,-208807,--,-1866,-1.43
110/05/15,108,3,2444,兆勁,1079963,976881,--,--,103082,--,--,103082,140366,--,-37284,-981,-38265,0,-38265,0,--,-38265,-2874,--,-41139,--,--,--,--,--,--,-0.38
110/05/15,108,3,2449,京元電子,18392298,13574680,--,--,4817618,--,--,4817618,2166876,--,2650742,-58407,2592335,562402,2029933,--,--,2029933,326788,--,2356721,2029846,--,87,2356429,--,292,1.66
110/05/15,108,3,2450,神腦,21651123,19194487,--,--,2456636,--,--,2456636,2266191,52,190497,163848,354345,49969,304376,--,--,304376,10032,--,314408,305258,--,-882,315290,--,-882,1.18
110/05/15,108,3,2451,創見,10210105,7925248,--,--,2284857,--,--,2284857,973075,--,1311782,349192,1660974,327923,1333051,--,--,1333051,-29201,--,1303850,1333051,--,--,1303850,--,--,3.09
110/05/15,108,3,2453,凌群,3857390,3017152,--,--,840238,--,--,840238,778976,--,61262,38123,99385,18149,81236,--,--,81236,1981,--,83217,85895,--,-4659,87963,--,-4746,0.86
110/05/15,108,3,2454,聯發科,181513352,105960251,--,--,75553101,--,--,75553101,59211846,--,16341255,3630975,19972230,3150983,16821247,--,--,16821247,34612734,--,51433981,16706399,--,114848,51333955,--,100026,10.66
110/05/15,108,3,2455,全新,1787611,1041242,--,--,746369,--,--,746369,283384,--,462985,7320,470305,82318,387987,--,--,387987,0,--,387987,--,--,--,--,--,--,2.11
110/05/15,108,3,2456,奇力新,11878424,8803033,--,--,3075391,--,--,3075391,1826314,--,1249077,58698,1307775,306588,1001187,--,--,1001187,-426399,--,574788,998912,--,2275,572329,--,2459,4.1
110/05/15,108,3,2457,飛宏,8129661,6992433,--,--,1137228,--,--,1137228,1229797,--,-92569,47778,-44791,-8244,-36547,--,--,-36547,-29823,--,-66370,-36529,--,-18,-66280,--,-90,-0.11
110/05/15,108,3,2458,義隆,6775002,3631007,--,--,3143995,--,2585,3146580,1691314,--,1455266,388823,1844089,358761,1485328,--,--,1485328,30024,--,1515352,1514931,--,-29603,1544955,--,-29603,5.2
110/05/15,108,3,2459,敦吉,5647603,4791748,--,--,855855,--,--,855855,474287,--,381568,73597,455165,106927,348238,--,--,348238,-119385,--,228853,315606,--,32632,203299,--,25554,2.98
110/05/15,108,3,2460,建通,2541753,2312067,--,--,229686,--,--,229686,266553,--,-36867,-21367,-58234,-3584,-54650,--,--,-54650,-71121,--,-125771,-54650,--,--,-125771,--,--,-0.32
110/05/15,108,3,2461,光群雷,3865452,2970324,--,--,895128,--,12527,907655,768506,--,139149,-72143,67006,29979,37027,--,--,37027,-54127,--,-17100,45729,--,-8702,-15001,--,-2099,0.3
110/05/15,108,3,2462,良得電,3502953,3143653,--,--,359300,--,--,359300,277729,--,81571,40179,121750,20897,100853,--,--,100853,-22687,--,78166,100853,--,--,78166,--,--,0.71
110/05/15,108,3,2464,盟立,9716697,7917677,--,--,1799020,--,--,1799020,1094761,-372,703887,39215,743102,134467,608635,--,--,608635,-31159,--,577476,608637,--,-2,577199,--,277,3.11
110/05/15,108,3,2465,麗臺,2624175,2268109,--,--,356066,--,--,356066,348465,--,7601,-19780,-12179,17880,-30059,--,--,-30059,-2875,--,-32934,-23197,--,-6862,-25864,--,-7070,-0.43
110/05/15,108,3,2466,冠西電,2011220,1783489,--,--,227731,--,--,227731,193152,--,34579,-26839,7740,5589,2151,--,--,2151,21228,--,23379,2151,--,--,23379,--,--,0.01
110/05/15,108,3,2467,志聖,3368030,2383521,--,--,984509,--,--,984509,755973,--,228536,142661,371197,84335,286862,--,--,286862,20954,--,307816,268309,--,18553,291814,--,16002,1.8
110/05/15,108,3,2468,華經,1458756,1310478,--,--,148278,--,--,148278,118650,--,29628,10674,40302,7411,32891,--,--,32891,598,--,33489,32891,--,--,33489,--,--,0.47
110/05/15,108,3,2471,資通,499660,292761,--,--,206899,--,--,206899,159088,--,47811,11308,59119,12142,46977,--,--,46977,-247,--,46730,46875,--,102,46748,--,-18,0.99
110/05/15,108,3,2472,立隆電,5186665,3914420,--,--,1272245,--,--,1272245,666692,--,605553,-13598,591955,151454,440501,--,--,440501,-141496,--,299005,332506,--,107995,246548,--,52457,2.57
110/05/15,108,3,2474,可成,59695456,45546904,--,--,14148552,--,--,14148552,5783324,--,8365228,6739028,15104256,7266762,7837494,--,--,7837494,-402205,--,7435289,7823190,--,14304,7423359,--,11930,10.15
110/05/15,108,3,2476,鉅祥,3706745,2749222,--,--,957523,--,--,957523,656428,1343,302438,123971,426409,126845,299564,--,--,299564,1209,--,300773,267144,--,32420,277776,--,22997,1.44
110/05/15,108,3,2477,美隆電,2771027,2126891,--,--,644136,--,--,644136,398882,--,245254,122920,368174,94370,273804,--,--,273804,-4291,--,269513,271781,--,2023,255473,--,14040,1.37
110/05/15,108,3,2478,大毅,3349116,2495560,--,--,853556,--,--,853556,413198,--,440358,79351,519709,197518,322191,--,--,322191,-77857,--,244334,315223,--,6968,237304,--,7030,1.77
110/05/15,108,3,2480,敦陽科,3938101,2988298,--,--,949803,--,--,949803,576728,--,373075,41621,414696,91038,323658,--,--,323658,93225,--,416883,323658,--,0,416883,--,0,3.04
110/05/15,108,3,2481,強茂,6784176,5366935,--,--,1417241,--,--,1417241,983008,--,434233,11678,445911,101638,344273,--,--,344273,-34985,--,309288,368027,--,-23754,337268,--,-27980,1.02
110/05/15,108,3,2482,連宇,754133,445909,--,--,308224,--,--,308224,285165,--,23059,13308,36367,12215,24152,--,--,24152,2150,--,26302,24203,--,-51,26353,--,-51,0.39
110/05/15,108,3,2483,百容,1356503,1083265,--,--,273238,--,--,273238,264804,--,8434,171769,180203,18595,161608,--,--,161608,-3413,--,158195,159960,--,1648,155083,--,3112,1.45
110/05/15,108,3,2484,希華,1728876,1364587,--,--,364289,--,--,364289,240900,--,123389,36661,160050,31791,128259,--,--,128259,-24601,--,103658,128096,--,163,103552,--,106,0.8
110/05/15,108,3,2485,兆赫,6155618,5733600,--,--,422018,--,--,422018,475135,--,-53117,43395,-9722,5694,-15416,--,--,-15416,-37803,--,-53219,-6286,--,-9130,-44089,--,-9130,-0.02
110/05/15,108,3,2486,一詮,2717717,2469606,--,--,248111,--,--,248111,381041,--,-132930,8878,-124052,-21580,-102472,--,--,-102472,-43086,--,-145558,-98421,--,-4051,-140562,--,-4996,-0.5
110/05/15,108,3,2488,漢平,1974819,1506923,--,--,467896,--,--,467896,248206,--,219690,73314,293004,70461,222543,--,--,222543,-5878,--,216665,220452,--,2091,214350,--,2315,2.76
110/05/15,108,3,2489,瑞軒,11019480,9502567,--,--,1516913,--,--,1516913,1546987,--,-30074,228274,198200,42438,155762,--,--,155762,-67267,--,88495,144308,--,11454,75882,--,12613,0.18
110/05/15,108,3,2491,吉祥全,239691,174717,--,--,64974,--,--,64974,78202,--,-13228,8790,-4438,-20,-4418,--,--,-4418,0,--,-4418,-5223,--,805,-5223,--,805,-0.06
110/05/15,108,3,2492,華新科,23423631,14862380,--,--,8561251,--,--,8561251,2078867,--,6482384,1042329,7524713,1674896,5849817,--,--,5849817,-395280,--,5454537,5505767,--,344050,5121824,--,332713,11.37
110/05/15,108,3,2493,揚博,1857406,1363552,--,--,493854,--,--,493854,226886,--,266968,-26808,240160,62140,178020,--,--,178020,-2634,--,175386,178020,--,--,175386,--,--,1.56
110/05/15,108,3,2495,普安,1007090,538189,--,--,468901,--,--,468901,457717,--,11184,233968,245152,51320,193832,--,--,193832,542,--,194374,193832,--,0,194374,--,0,0.7
110/05/15,108,3,2496,卓越,655857,362273,--,--,293584,--,--,293584,230279,--,63305,3958,67263,7335,59928,--,--,59928,-638,--,59290,59552,--,376,58914,--,376,3.45
110/05/15,108,3,2497,怡利電,1716302,1320524,--,--,395778,--,--,395778,366496,--,29282,-4640,24642,20627,4015,--,--,4015,17838,--,21853,4015,--,--,21853,--,--,0.03
110/05/15,108,3,2498,宏達電,8200989,6638632,--,--,1562357,--,--,1562357,9197013,--,-7634656,590387,-7044269,-2506,-7041763,--,--,-7041763,-175481,--,-7217244,-7004517,--,-37246,-7178236,--,-39008,-8.55
110/05/15,108,3,2501,國建,6536370,4842700,--,--,1693670,--,--,1693670,1189087,--,504583,87823,592406,111885,480521,--,--,480521,-276559,--,203962,462611,--,17910,216552,--,-12590,0.4
110/05/15,108,3,2504,國產,13833376,12883368,--,--,950008,--,--,950008,688191,--,261817,397734,659551,28685,630866,--,--,630866,58509,--,689375,565611,--,65255,624120,--,65255,0.41
110/05/15,108,3,2505,國揚,1138231,866166,--,--,272065,--,--,272065,240986,--,31079,-42480,-11401,970,-12371,--,--,-12371,51552,--,39181,-12371,--,0,39181,--,0,-0.02
110/05/15,108,3,2506,太設,617288,324818,--,--,292470,--,--,292470,305443,-96,-13069,37612,24543,31205,-6662,--,--,-6662,8564,--,1902,-44196,--,37534,-40529,--,42431,-0.12
110/05/15,108,3,2509,全坤建,1433115,811641,--,--,621474,--,--,621474,211525,--,409949,12418,422367,43847,378520,--,--,378520,18344,--,396864,374781,--,3739,390944,--,5920,1.84
110/05/15,108,3,2511,太子,8781820,6390328,--,--,2391492,--,--,2391492,1678328,--,713164,164152,877316,77158,800158,--,--,800158,26370,--,826528,816612,--,-16454,842982,--,-16454,0.5
110/05/15,108,3,2514,龍邦,5356130,5076611,--,--,279519,--,--,279519,234991,--,44528,758114,802642,248036,554606,--,--,554606,52598,--,607204,536111,--,18495,588065,--,19139,1.14
110/05/15,108,3,2515,中工,9211313,8275614,--,--,935699,--,--,935699,516433,--,419266,-120127,299139,91482,207657,--,--,207657,107291,--,314948,204434,--,3223,311746,--,3202,0.13
110/05/15,108,3,2516,新建,5302376,5198542,--,--,103834,--,--,103834,99648,--,4186,13340,17526,1,17525,--,--,17525,30638,--,48163,17893,--,-368,48590,--,-427,0.08
110/05/15,108,3,2520,冠德,9142982,6725539,--,--,2417443,--,--,2417443,1250341,--,1167102,-223731,943371,258184,685187,--,--,685187,-1261,--,683926,493597,--,191590,492599,--,191327,1
110/05/15,108,3,2524,京城,3841485,2028857,--,--,1812628,--,--,1812628,402021,--,1410607,-118125,1292482,108194,1184288,--,--,1184288,0,--,1184288,1184288,--,--,1184288,--,--,3.08
110/05/15,108,3,2527,宏璟,5285458,4043366,--,--,1242092,--,--,1242092,508789,--,733303,15694,748997,122212,626785,--,--,626785,549759,--,1176544,639688,--,-12903,1189447,--,-12903,2.44
110/05/15,108,3,2528,皇普,1298,258,--,--,1040,--,--,1040,84870,--,-83830,73283,-10547,24093,-34640,--,--,-34640,--,--,-34640,--,--,--,--,--,--,-0.14
110/05/15,108,3,2530,華建,7943,1905,--,--,6038,--,--,6038,46589,--,-40551,-465,-41016,58,-41074,--,--,-41074,1430,--,-39644,-37091,--,-3983,-35665,--,-3979,-0.14
