出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,109,2,2301,光寶科,74372006,61541140,--,--,12830866,--,--,12830866,8431987,--,4398879,1794582,6193461,1424193,4769268,--,--,4769268,-1617160,--,3152108,5017349,--,-248081,3447358,--,-295250,2.16
110/05/15,109,2,2302,麗正,237881,174544,--,--,63337,--,--,63337,79520,--,-16183,2108,-14075,0,-14075,--,--,-14075,-9846,--,-23921,-14075,--,--,-23921,--,--,-0.08
110/05/15,109,2,2303,聯電,86654107,68274367,--,--,18379740,--,--,18379740,11399588,2279585,9259737,-1773844,7485893,204570,7281323,--,--,7281323,-536398,--,6744925,8887714,--,-1606391,8224659,--,-1479734,0.74
110/05/15,109,2,2305,全友,243648,164442,--,--,79206,--,--,79206,121834,--,-42628,73368,30740,19990,10750,--,--,10750,-42621,--,-31871,8639,--,2111,-32832,--,961,0.04
110/05/15,109,2,2308,台達電,126372792,88394757,--,--,37978035,--,--,37978035,26733141,--,11244894,1785842,13030736,2681406,10349330,--,--,10349330,-5350764,--,4998566,9664753,--,684577,5550153,--,-551587,3.72
110/05/15,109,2,2312,金寶,55932218,52442591,--,--,3489627,--,--,3489627,3478726,--,10901,431249,442150,132258,309892,--,--,309892,-1232465,--,-922573,292116,--,17776,-500541,--,-422032,0.22
110/05/15,109,2,2313,華通,25510796,20689197,--,--,4821599,--,--,4821599,2102626,--,2718973,-151497,2567476,637577,1929899,--,--,1929899,-444847,--,1485052,1929899,--,--,1485052,--,--,1.62
110/05/15,109,2,2314,台揚,2008402,1618700,--,--,389702,--,--,389702,418392,--,-28690,34912,6222,4612,1610,--,--,1610,-107624,--,-106014,1610,--,0,-106014,--,0,0.01
110/05/15,109,2,2316,楠梓電,2404156,2257869,--,--,146287,--,--,146287,200753,--,-54466,304579,250113,56223,193890,--,--,193890,-205513,--,-11623,193890,--,--,-11623,--,--,0.96
110/05/15,109,2,2317,鴻海,2057470029,1949025405,--,--,108444624,--,--,108444624,81450853,--,26993771,13772548,40766319,13217842,27548477,--,--,27548477,-43265599,--,-15717122,24964263,--,2584214,-14478269,--,-1238853,1.8
110/05/15,109,2,2321,東訊,549989,474988,--,--,75001,--,--,75001,122217,--,-47216,20503,-26713,45,-26758,--,--,-26758,-35111,--,-61869,-26526,--,-232,-61637,--,-232,-0.18
110/05/15,109,2,2323,中環,4593073,3815732,--,--,777341,--,--,777341,1066873,--,-289532,188806,-100726,54626,-155352,0,--,-155352,-109850,--,-265202,-180717,--,25365,-295504,--,30302,-0.15
110/05/15,109,2,2324,仁寶,445700550,431485720,--,--,14214830,--,--,14214830,10927448,--,3287382,646431,3933813,976671,2957142,--,--,2957142,-1811809,--,1145333,2591723,--,365419,776182,--,369151,0.59
110/05/15,109,2,2327,國巨,23493196,13482949,--,--,10010247,--,--,10010247,3119930,--,6890317,155309,7045626,1391135,5654491,--,--,5654491,-1547415,--,4107076,5645118,--,9373,4098204,--,8872,12.6
110/05/15,109,2,2328,廣宇,9649068,8987008,--,--,662060,--,--,662060,569837,--,92223,147315,239538,93380,146158,--,--,146158,-398425,--,-252267,174038,--,-27880,-133815,--,-118452,0.34
110/05/15,109,2,2329,華泰,7142462,6994757,--,--,147705,--,--,147705,468456,1015,-319736,7392,-312344,-46315,-266029,--,--,-266029,-7913,--,-273942,-266029,--,--,-273942,--,--,-0.48
110/05/15,109,2,2330,台積電,621295550,295818544,--,--,325477006,--,-76707,325400299,65843755,59631,259616175,8929641,268545816,30590409,237955407,--,--,237955407,-9235568,--,228719839,237808913,--,146494,228572728,--,147111,9.17
110/05/15,109,2,2331,精英,12220279,10901043,--,--,1319236,--,--,1319236,1257492,0,61744,-33262,28482,18176,10306,--,--,10306,-115628,--,-105322,9798,--,508,-104557,--,-765,0.02
110/05/15,109,2,2332,友訊,6863089,4751350,--,--,2111739,--,--,2111739,2263374,--,-151635,192803,41168,57474,-16306,--,--,-16306,-122605,--,-138911,-52708,--,36402,-143106,--,4195,-0.08
110/05/15,109,2,2337,旺宏,18686447,12498077,--,--,6188370,--,--,6188370,3629150,--,2559220,67611,2626831,74781,2552050,--,--,2552050,-28857,--,2523193,2552284,--,-234,2523430,--,-237,1.39
110/05/15,109,2,2338,光罩,2204542,1853362,--,--,351180,--,--,351180,235049,--,116131,-276628,-160497,28502,-188999,--,--,-188999,-5840,--,-194839,-80969,--,-108030,-86809,--,-108030,-0.4
110/05/15,109,2,2340,光磊,2541994,1833746,--,--,708248,--,--,708248,441223,--,267025,-14724,252301,60780,191521,--,--,191521,-41887,--,149634,191521,--,0,149634,--,0,0.51
110/05/15,109,2,2342,茂矽,914779,706728,--,--,208051,--,--,208051,99285,--,108766,-356876,-248110,0,-248110,--,--,-248110,-6122,--,-254232,-247774,--,-336,-253575,--,-657,-1.6
110/05/15,109,2,2344,華邦電,24301598,17776974,--,--,6524624,--,--,6524624,5617015,--,907609,-90523,817086,60359,756727,--,--,756727,-1990071,--,-1233344,622485,--,134242,-1343179,--,109835,0.16
110/05/15,109,2,2345,智邦,24350430,19462756,--,--,4887674,--,--,4887674,2386107,--,2501567,187181,2688748,501218,2187530,--,--,2187530,-121442,--,2066088,2187463,--,67,2066054,--,34,3.93
110/05/15,109,2,2347,聯強,144648892,137663693,--,--,6985199,--,--,6985199,3612417,--,3372782,1125053,4497835,780218,3717617,--,--,3717617,-1938010,--,1779607,3585690,--,131927,1708741,--,70866,2.15
110/05/15,109,2,2348,海悅,1238732,490704,--,--,748028,--,--,748028,286626,--,461402,136279,597681,117109,480572,--,--,480572,-2017,--,478555,471980,--,8592,469963,--,8592,5.38
110/05/15,109,2,2349,錸德,3064850,2679336,--,--,385514,--,--,385514,625313,--,-239799,-92492,-332291,18657,-350948,--,--,-350948,-110157,--,-461105,-390051,--,39103,-482721,--,21616,-0.56
110/05/15,109,2,2351,順德,3988569,3431210,--,--,557359,--,--,557359,358302,--,199057,-18194,180863,34259,146604,--,--,146604,-34823,--,111781,118062,--,28542,83239,--,28542,0.65
110/05/15,109,2,2352,佳世達,82872938,71679794,--,--,11193144,--,--,11193144,8721399,--,2471745,-5623,2466122,861752,1604370,--,--,1604370,-771961,--,832409,1181170,--,423200,515456,--,316953,0.6
110/05/15,109,2,2353,宏碁,114430150,102341009,--,--,12089141,--,--,12089141,9994603,51052,2145590,280315,2425905,647562,1778343,--,--,1778343,-1271457,--,506886,1752544,--,25799,492922,--,13964,0.58
110/05/15,109,2,2354,鴻準,33933637,31440092,--,--,2493545,--,--,2493545,1702470,--,791075,1490958,2282033,332474,1949559,--,--,1949559,-11762932,--,-9813373,1963453,--,-13894,-9800117,--,-13256,1.39
110/05/15,109,2,2355,敬鵬,7191179,6851785,--,--,339394,--,--,339394,450527,--,-111133,65946,-45187,36407,-81594,--,--,-81594,-239769,--,-321363,-81265,--,-329,-320836,--,-527,-0.2
110/05/15,109,2,2356,英業達,237436907,227206690,--,--,10230217,--,--,10230217,7947134,--,2283083,4954030,7237113,2783537,4453576,--,--,4453576,25536,--,4479112,4691205,--,-237629,4727588,--,-248476,1.31
110/05/15,109,2,2357,華碩,163029459,134861427,--,--,28168032,7195,--,28160837,20138411,--,8022426,744427,8766853,2256583,6510270,495260,--,7005530,-3235346,--,3770184,6202891,--,802639,2280802,--,1489382,8.35
110/05/15,109,2,2358,廷鑫,702485,624441,--,--,78044,--,--,78044,55068,--,22976,-15887,7089,1410,5679,--,--,5679,-1143,--,4536,5679,--,--,4536,--,--,0.06
110/05/15,109,2,2359,所羅門,1644112,1276801,--,--,367311,--,--,367311,340606,--,26705,61810,88515,30046,58469,--,--,58469,-36675,--,21794,53003,--,5466,28032,--,-6238,0.31
110/05/15,109,2,2360,致茂,7199517,3590688,--,--,3608829,0,40,3608869,2290309,--,1318560,65440,1384000,302640,1081360,--,--,1081360,-68853,--,1012507,1054271,--,27089,992143,--,20364,2.53
110/05/15,109,2,2362,藍天,8995517,6795166,--,--,2200351,--,--,2200351,1283918,--,916433,-639801,276632,170255,106377,--,--,106377,-1749423,--,-1643046,106377,--,0,-1643046,--,0,0.18
110/05/15,109,2,2363,矽統,76731,44682,--,--,32049,--,--,32049,206753,--,-174704,-12589,-187293,20704,-207997,--,--,-207997,-149400,--,-357397,-207997,--,--,-357397,--,--,-0.39
110/05/15,109,2,2364,倫飛,358815,253652,--,--,105163,--,--,105163,125410,--,-20247,-611,-20858,38,-20896,--,--,-20896,1320,--,-19576,-17081,--,-3815,-14156,--,-5420,-0.09
110/05/15,109,2,2365,昆盈,655926,442676,--,--,213250,--,--,213250,174640,--,38610,11261,49871,11738,38133,--,--,38133,-145153,--,-107020,37333,--,800,-106946,--,-74,0.16
110/05/15,109,2,2367,燿華,5881672,5760423,--,--,121249,--,--,121249,1162663,--,-1041414,357302,-684112,-9688,-674424,--,--,-674424,149714,--,-524710,-675416,--,992,-525702,--,992,-1.09
110/05/15,109,2,2368,金像電,11356243,8734977,--,--,2621266,0,0,2621266,1082748,-73201,1465317,-62584,1402733,269034,1133699,0,--,1133699,-37745,--,1095954,1133699,--,--,1095954,--,--,2.1
110/05/15,109,2,2369,菱生,2569772,2470124,--,--,99648,--,--,99648,230927,--,-131279,18151,-113128,-226,-112902,--,--,-112902,-2320,--,-115222,-108814,--,-4088,-111134,--,-4088,-0.29
110/05/15,109,2,2371,大同,16738944,12630698,--,--,4108246,--,--,4108246,3924465,456,184237,-749617,-565380,80361,-645741,--,--,-645741,-2798881,--,-3444622,175068,--,-820809,-1003304,--,-2441318,0.07
110/05/15,109,2,2373,震旦行,5787530,3194168,--,--,2593362,-45317,--,2638679,2145198,--,493481,217591,711072,161425,549647,--,--,549647,-215447,--,334200,517207,--,32440,327275,--,6925,2.3
110/05/15,109,2,2374,佳能,1495145,1303392,--,--,191753,--,--,191753,547445,--,-355692,55072,-300620,9409,-310029,--,--,-310029,-260161,--,-570190,-308956,--,-1073,-556636,--,-13554,-1.09
110/05/15,109,2,2375,凱美,2024202,1496833,--,--,527369,--,--,527369,311051,--,216318,125002,341320,43163,298157,--,--,298157,-101953,--,196204,288816,--,9341,200278,--,-4074,1.5
110/05/15,109,2,2376,技嘉,38141376,31831304,--,--,6310072,--,--,6310072,4532233,--,1777839,537296,2315135,482930,1832205,--,--,1832205,-658391,--,1173814,1848158,--,-15953,1189767,--,-15953,2.91
110/05/15,109,2,2377,微星,63841232,54924191,--,--,8917041,--,--,8917041,4981045,--,3935996,118267,4054263,701945,3352318,--,--,3352318,-199047,--,3153271,3352318,--,--,3153271,--,--,3.97
110/05/15,109,2,2379,瑞昱,33266197,18782281,--,--,14483916,--,--,14483916,11065793,--,3418123,477373,3895496,236557,3658939,--,--,3658939,-539020,--,3119919,3658915,--,24,3119895,--,24,7.18
110/05/15,109,2,2380,虹光,587497,505290,--,--,82207,--,--,82207,373411,--,-291204,-25292,-316496,0,-316496,--,--,-316496,-23193,--,-339689,-316514,--,18,-339882,--,193,-1.85
110/05/15,109,2,2382,廣達,460480229,434462303,--,--,26017926,4177,2186,26015935,14038957,--,11976978,-54479,11922499,3304342,8618157,--,--,8618157,-1174828,--,7443329,8831231,--,-213074,7761473,--,-318144,2.29
110/05/15,109,2,2383,台光電,12209681,9103800,--,--,3105881,--,--,3105881,1048581,--,2057300,61582,2118882,525200,1593682,--,--,1593682,-302133,--,1291549,1591252,--,2430,1289591,--,1958,4.98
110/05/15,109,2,2385,群光,43206339,35358497,--,--,7847842,--,--,7847842,4257241,--,3590601,-211536,3379065,521178,2857887,--,--,2857887,-1419826,--,1438061,2429016,--,428871,1107574,--,330487,3.47
110/05/15,109,2,2387,精元,7947265,6857379,--,--,1089886,--,--,1089886,591753,--,498133,6861,504994,168595,336399,--,--,336399,-195736,--,140663,322424,--,13975,150517,--,-9854,1.68
110/05/15,109,2,2388,威盛,3026094,1969214,--,--,1056880,--,--,1056880,1214433,--,-157553,129400,-28153,18458,-46611,--,--,-46611,-74538,--,-121149,-104031,--,57420,-178409,--,57260,-0.21
110/05/15,109,2,2390,云辰,266392,218359,--,--,48033,--,--,48033,108092,--,-60059,343540,283481,13551,269930,--,--,269930,6929,--,276859,269902,--,28,276834,--,25,1.26
110/05/15,109,2,2392,正崴,36511719,32903023,--,--,3608696,--,--,3608696,3350602,--,258094,366236,624330,279814,344516,--,--,344516,-627605,--,-283089,437657,--,-93141,-105630,--,-177459,0.9
110/05/15,109,2,2393,億光,10173610,7648885,--,--,2524725,--,--,2524725,2023176,--,501549,151408,652957,192650,460307,--,--,460307,-171437,--,288870,452648,--,7659,289299,--,-429,1.02
110/05/15,109,2,2395,研華,25290358,15129238,--,--,10161120,--,--,10161120,5666272,--,4494848,85063,4579911,961280,3618631,--,--,3618631,-230034,--,3388597,3602265,--,16366,3388291,--,306,5.14
110/05/15,109,2,2397,友通,4216770,3140227,--,--,1076543,--,--,1076543,745529,--,331014,-13664,317350,70218,247132,--,--,247132,-24047,--,223085,222088,--,25044,208715,--,14370,1.94
110/05/15,109,2,2399,映泰,820163,726841,--,--,93322,--,--,93322,124788,--,-31466,63014,31548,12557,18991,4272,--,23263,550,--,23813,20354,--,2909,24963,--,-1150,0.11
110/05/15,109,2,2401,凌陽,2544239,1398294,--,--,1145945,--,--,1145945,1093523,-104,52318,21012,73330,58031,15299,--,--,15299,-58972,--,-43673,-78926,--,94225,-131336,--,87663,-0.13
110/05/15,109,2,2402,毅嘉,2187233,1967464,--,--,219769,--,--,219769,229681,--,-9912,11990,2078,9350,-7272,--,--,-7272,-125033,--,-132305,-7272,--,--,-132305,--,--,-0.02
110/05/15,109,2,2404,漢唐,16841457,13965080,--,--,2876377,--,--,2876377,569340,--,2307037,39343,2346380,466985,1879395,--,--,1879395,-184835,--,1694560,1859587,--,19808,1679625,--,14935,9.76
110/05/15,109,2,2405,浩鑫,885211,560007,--,--,325204,--,--,325204,343816,--,-18612,3700,-14912,9340,-24252,--,--,-24252,45117,--,20865,-26963,--,2711,18325,--,2540,-0.08
110/05/15,109,2,2406,國碩,4077957,3576714,--,--,501243,17604,--,483639,482994,-409885,-409240,-305202,-714442,39516,-753958,--,--,-753958,-121065,--,-875023,-602191,--,-151767,-668392,--,-206631,-2.92
110/05/15,109,2,2408,南亞科,30908227,22429857,--,--,8478370,--,--,8478370,3416998,--,5061372,698458,5759830,611314,5148516,--,--,5148516,-699030,--,4449486,5148516,--,--,4449486,--,--,1.68
110/05/15,109,2,2409,友達,117190364,115829818,--,--,1360546,--,--,1360546,10211196,--,-8850650,200420,-8650230,330338,-8980568,--,--,-8980568,-2715790,--,-11696358,-7952522,--,-1028046,-10411674,--,-1284684,-0.84
110/05/15,109,2,2412,中華電,95957863,60192014,--,--,35765849,--,--,35765849,14612749,-11834,21141266,453367,21594633,4194283,17400350,--,--,17400350,-523497,--,16876853,16857374,--,542976,16357026,--,519827,2.17
110/05/15,109,2,2413,環科,1643007,1420657,--,--,222350,--,--,222350,282991,--,-60641,-38422,-99063,-25991,-73072,--,--,-73072,-39039,--,-112111,-72224,--,-848,-111263,--,-848,-0.57
110/05/15,109,2,2414,精技,10395951,9545099,--,--,850852,--,--,850852,633164,--,217688,412,218100,40890,177210,--,--,177210,-4582,--,172628,185627,--,-8417,182969,--,-10341,1.15
110/05/15,109,2,2415,錩新,847476,653677,--,--,193799,--,--,193799,133672,441,60568,-78265,-17697,-6271,-11426,--,--,-11426,-30227,--,-41653,-25148,--,13722,-46931,--,5278,-0.31
110/05/15,109,2,2417,圓剛,1772649,840564,--,--,932085,--,--,932085,733332,--,198753,13639,212392,13591,198801,--,--,198801,-1824,--,196977,161166,--,37635,159814,--,37163,0.84
110/05/15,109,2,2419,仲琦,3994180,3052673,--,--,941507,--,--,941507,766686,--,174821,16152,190973,53945,137028,--,--,137028,-35301,--,101727,81793,--,55235,46492,--,55235,0.25
110/05/15,109,2,2420,新巨,1114758,698753,--,--,416005,--,--,416005,210651,--,205354,32606,237960,42649,195311,--,--,195311,-13402,--,181909,195282,--,29,181880,--,29,1.28
110/05/15,109,2,2421,建準,5850341,4444102,--,--,1406239,--,--,1406239,891408,--,514831,42154,556985,89533,467452,--,--,467452,-64030,--,403422,467452,--,0,403422,--,0,1.86
110/05/15,109,2,2423,固緯,1026465,503857,--,--,522608,--,--,522608,427711,2,94899,17533,112432,30022,82410,--,--,82410,-24525,--,57885,82410,--,0,57885,--,0,0.57
110/05/15,109,2,2424,隴華,9709,64700,--,--,-54991,--,--,-54991,23646,--,-78637,-3376,-82013,0,-82013,--,--,-82013,-1205,--,-83218,-82013,--,--,-83218,--,--,-2.73
110/05/15,109,2,2425,承啟,1525624,1393428,--,--,132196,--,--,132196,76522,--,55674,-1794,53880,2965,50915,0,--,50915,-47334,--,3581,43889,--,7026,1124,--,2457,0.45
110/05/15,109,2,2426,鼎元,1133782,982904,--,--,150878,--,--,150878,187713,14139,-22696,354463,331767,32759,299008,--,--,299008,-8803,--,290205,298229,--,779,289519,--,686,1
110/05/15,109,2,2427,三商電,1243230,783810,--,--,459420,--,--,459420,405925,--,53495,20353,73848,15481,58367,--,--,58367,-14591,--,43776,58367,--,0,43776,--,0,0.32
110/05/15,109,2,2428,興勤,2594287,1478744,--,--,1115543,--,--,1115543,395023,--,720520,16589,737109,203515,533594,--,--,533594,-126469,--,407125,537790,--,-4196,411321,--,-4196,4.2
110/05/15,109,2,2429,銘旺科,362732,335204,--,--,27528,--,--,27528,61686,--,-34158,1248,-32910,6355,-39265,--,--,-39265,132,--,-39133,-36631,--,-2634,-36499,--,-2634,-1
110/05/15,109,2,2430,燦坤,9171084,7706469,--,--,1464615,--,--,1464615,1266171,--,198444,-19777,178667,53316,125351,--,--,125351,-4368,--,120983,125351,--,0,120983,--,0,0.75
110/05/15,109,2,2431,聯昌,1050835,929354,--,--,121481,--,--,121481,121204,--,277,10757,11034,3631,7403,--,--,7403,-18995,--,-11592,7403,--,--,-11592,--,--,0.07
110/05/15,109,2,2433,互盛電,1991513,1340055,--,--,651458,--,--,651458,397859,--,253599,7453,261052,55655,205397,--,--,205397,-24149,--,181248,193360,--,12037,185523,--,-4275,1.34
110/05/15,109,2,2434,統懋,64628,62271,--,--,2357,--,--,2357,43426,--,-41069,8593,-32476,1272,-33748,--,--,-33748,-2094,--,-35842,-33748,--,--,-35842,--,--,-0.48
110/05/15,109,2,2436,偉詮電,1141930,850146,--,--,291784,--,--,291784,230708,--,61076,-35851,25225,932,24293,--,--,24293,352,--,24645,24233,--,60,24514,--,131,0.14
110/05/15,109,2,2438,翔耀,207555,174460,--,--,33095,--,--,33095,31770,0,1325,6725,8050,3732,4318,--,--,4318,-3162,--,1156,-3076,--,7394,-6238,--,7394,-0.03
110/05/15,109,2,2439,美律,11621864,10064604,--,--,1557260,--,--,1557260,1322431,--,234829,247334,482163,142752,339411,--,--,339411,-980485,--,-641074,350149,--,-10738,-632256,--,-8818,1.69
110/05/15,109,2,2440,太空梭,1174102,1090178,--,--,83924,--,--,83924,64070,--,19854,116151,136005,45617,90388,--,--,90388,-37208,--,53180,90388,--,--,53180,--,--,0.65
110/05/15,109,2,2441,超豐,6861552,5180914,--,--,1680638,--,--,1680638,236688,--,1443950,23936,1467886,265165,1202721,--,--,1202721,58480,--,1261201,--,--,--,--,--,--,2.11
110/05/15,109,2,2442,新美齊,1815580,1588513,--,--,227067,--,--,227067,355146,--,-128079,-1100,-129179,-2334,-126845,--,--,-126845,-10185,--,-137030,-112090,--,-14755,-116591,--,-20439,-0.43
110/05/15,109,2,2443,億麗,236261,273308,--,--,-37047,--,--,-37047,79883,-8705,-125635,-23932,-149567,0,-149567,0,--,-149567,26860,--,-122707,-146103,--,-3464,-120613,--,-2094,-1
110/05/15,109,2,2444,兆勁,741973,645063,--,--,96910,--,--,96910,210374,--,-113464,-6891,-120355,-11587,-108768,--,--,-108768,1277,--,-107491,--,--,--,--,--,--,-1.07
110/05/15,109,2,2449,京元電子,14659656,10276287,--,--,4383369,--,--,4383369,1577487,--,2805882,-186345,2619537,638208,1981329,--,--,1981329,-153949,--,1827380,1981084,--,245,1827158,--,222,1.62
110/05/15,109,2,2450,神腦,12658759,11200652,--,--,1458107,--,--,1458107,1366284,357,92180,85020,177200,25527,151673,--,--,151673,-6523,--,145150,152240,--,-567,145717,--,-567,0.59
110/05/15,109,2,2451,創見,5706128,4295037,--,--,1411091,--,--,1411091,683575,--,727516,178211,905727,177000,728727,--,--,728727,-33819,--,694908,728727,--,--,694908,--,--,1.7
110/05/15,109,2,2453,凌群,2345644,1781454,--,--,564190,--,--,564190,520893,--,43297,37393,80690,21127,59563,--,--,59563,34150,--,93713,62571,--,-3008,96897,--,-3184,0.63
110/05/15,109,2,2454,聯發科,128466028,72822388,--,--,55643640,--,--,55643640,42425700,--,13217940,2041292,15259232,2144332,13114900,--,--,13114900,11703109,--,24818009,12919245,--,195655,24675193,--,142816,8.22
110/05/15,109,2,2455,全新,1243380,714690,--,--,528690,--,--,528690,203345,--,325345,-1737,323608,49662,273946,--,--,273946,--,--,273946,--,--,--,--,--,--,1.48
110/05/15,109,2,2456,奇力新,8118818,5817850,--,--,2300968,--,--,2300968,1233698,--,1067270,-15447,1051823,192606,859217,--,--,859217,-461253,--,397964,852223,--,6994,393098,--,4866,3.34
110/05/15,109,2,2457,飛宏,4056351,3554281,--,--,502070,--,--,502070,753534,--,-251464,82445,-169019,26516,-195535,--,--,-195535,-74920,--,-270455,-195528,--,-7,-270586,--,131,-0.58
110/05/15,109,2,2458,義隆,5745540,3018619,--,--,2726921,--,-338,2726583,1240879,--,1485704,-332004,1153700,217023,936677,--,--,936677,-32437,--,904240,971922,--,-35245,939485,--,-35245,3.33
110/05/15,109,2,2459,敦吉,2751394,2252899,--,--,498495,--,--,498495,277664,--,220831,28262,249093,53895,195198,--,--,195198,-130866,--,64332,183127,--,12071,60214,--,4118,1.73
110/05/15,109,2,2460,建通,1349213,1270775,--,--,78438,--,--,78438,155410,--,-76972,-21480,-98452,-29326,-69126,--,--,-69126,-84916,--,-154042,-69126,--,--,-154042,--,--,-0.41
110/05/15,109,2,2461,光群雷,2458774,1910948,--,--,547826,--,0,547826,458946,--,88880,-27272,61608,18363,43245,--,--,43245,-120470,--,-77225,47675,--,-4430,-48342,--,-28883,0.31
110/05/15,109,2,2462,良得電,1998309,1777260,--,--,221049,--,--,221049,171876,--,49173,29120,78293,13224,65069,--,--,65069,-31664,--,33405,65069,--,--,33405,--,--,0.46
110/05/15,109,2,2464,盟立,4171654,3270085,--,--,901569,--,--,901569,585293,2577,318853,8055,326908,47135,279773,--,--,279773,-47396,--,232377,279767,--,6,232371,--,6,1.43
110/05/15,109,2,2465,麗臺,1842543,1597802,--,--,244741,--,--,244741,226039,--,18702,-7133,11569,10911,658,--,--,658,-1730,--,-1072,1675,--,-1017,-291,--,-781,0.03
110/05/15,109,2,2466,冠西電,420154,328490,--,--,91664,--,--,91664,110093,--,-18429,-21393,-39822,-6998,-32824,--,--,-32824,-59790,--,-92614,-32824,--,--,-92614,--,--,-0.21
110/05/15,109,2,2467,志聖,1673023,949263,--,--,723760,--,--,723760,520158,--,203602,22632,226234,42944,183290,--,--,183290,-169115,--,14175,168739,--,14551,7562,--,6613,1.13
110/05/15,109,2,2468,華經,1000293,891898,--,--,108395,--,--,108395,85976,--,22419,3156,25575,4754,20821,--,--,20821,-474,--,20347,20821,--,--,20347,--,--,0.3
110/05/15,109,2,2471,資通,326876,221739,--,--,105137,--,--,105137,103802,--,1335,6022,7357,-434,7791,--,--,7791,-737,--,7054,7713,--,78,7040,--,14,0.16
110/05/15,109,2,2472,立隆電,3611057,2597330,--,--,1013727,--,--,1013727,439813,--,573914,-13794,560120,113336,446784,--,--,446784,-170464,--,276320,327997,--,118787,225504,--,50816,2.54
110/05/15,109,2,2474,可成,40154380,30698252,--,--,9456128,--,--,9456128,3238406,--,6217722,3776045,9993767,3290532,6703235,--,--,6703235,-2716195,--,3987040,6688592,--,14643,3975926,--,11114,8.72
110/05/15,109,2,2476,鉅祥,2212339,1657329,--,--,555010,--,--,555010,391909,786,163887,-13663,150224,57060,93164,--,--,93164,-151426,--,-58262,67903,--,25261,-64035,--,5773,0.37
110/05/15,109,2,2477,美隆電,1245680,958425,--,--,287255,--,--,287255,248583,--,38672,29446,68118,-10477,78595,--,--,78595,-65070,--,13525,79784,--,-1189,26423,--,-12898,0.4
110/05/15,109,2,2478,大毅,2499738,1895621,--,--,604117,--,--,604117,211126,--,392991,35967,428958,-49979,478937,--,--,478937,-68859,--,410078,477658,--,1279,413919,--,-3841,3.4
110/05/15,109,2,2480,敦陽科,2634084,1972500,--,--,661584,--,--,661584,379508,0,282076,30620,312696,68883,243813,--,--,243813,8743,--,252556,243813,--,0,252556,--,--,2.29
110/05/15,109,2,2481,強茂,4721311,3643982,--,--,1077329,--,--,1077329,674539,--,402790,105379,508169,111206,396963,--,--,396963,24536,--,421499,399619,--,-2656,412296,--,9203,1.2
110/05/15,109,2,2482,連宇,459341,273848,--,--,185493,--,--,185493,181454,--,4039,10211,14250,7005,7245,--,--,7245,-1146,--,6099,7264,--,-19,6118,--,-19,0.12
110/05/15,109,2,2483,百容,856939,673069,--,--,183870,--,--,183870,158671,--,25199,80745,105944,12782,93162,--,--,93162,-29864,--,63298,92559,--,603,63872,--,-574,0.84
110/05/15,109,2,2484,希華,1160029,906507,--,--,253522,--,--,253522,155972,--,97550,12201,109751,22034,87717,--,--,87717,-24357,--,63360,87799,--,-82,63497,--,-137,0.55
110/05/15,109,2,2485,兆赫,3424502,3284386,--,--,140116,--,--,140116,238976,--,-98860,106236,7376,4572,2804,--,--,2804,-35748,--,-32944,7413,--,-4609,-28335,--,-4609,0.02
110/05/15,109,2,2486,一詮,1854975,1655521,--,--,199454,--,--,199454,234106,--,-34652,-42229,-76881,-3538,-73343,--,--,-73343,-42154,--,-115497,-66929,--,-6414,-109083,--,-6414,-0.34
110/05/15,109,2,2488,漢平,610722,459221,--,--,151501,--,--,151501,112650,--,38851,31908,70759,9773,60986,--,--,60986,-19693,--,41293,60204,--,782,40798,--,495,0.75
110/05/15,109,2,2489,瑞軒,6996140,6396069,--,--,600071,--,--,600071,899841,--,-299770,176779,-122991,12405,-135396,--,--,-135396,-115718,--,-251114,-140400,--,5004,-254851,--,3737,-0.17
110/05/15,109,2,2491,吉祥全,109186,86168,--,--,23018,--,--,23018,40355,--,-17337,11662,-5675,15,-5690,--,--,-5690,0,--,-5690,-1337,--,-4353,-1337,--,-4353,-0.02
110/05/15,109,2,2492,華新科,15161016,10516968,--,--,4644048,--,--,4644048,1394637,--,3249411,223964,3473375,695817,2777558,--,--,2777558,-1680734,--,1096824,2586520,--,191038,983021,--,113803,5.33
110/05/15,109,2,2493,揚博,1269663,937634,--,--,332029,--,--,332029,138852,--,193177,39847,233024,40003,193021,--,--,193021,-1256,--,191765,193021,--,--,191765,--,--,1.69
110/05/15,109,2,2495,普安,543808,322306,--,--,221502,--,--,221502,263936,--,-42434,-40761,-83195,-267,-82928,--,--,-82928,-85,--,-83013,-82928,--,0,-83013,--,0,-0.3
