出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,108,2,2332,友訊,8250131,5988862,--,--,2261269,--,--,2261269,2578105,--,-316836,35232,-281604,87973,-369577,--,--,-369577,145757,--,-223820,-400322,--,30745,-264295,--,40475,-0.61
110/05/15,108,2,2337,旺宏,13508276,9974350,--,--,3533926,--,--,3533926,2975373,--,558553,16150,574703,168592,406111,--,--,406111,208089,--,614200,405472,--,639,613561,--,639,0.22
110/05/15,108,2,2338,光罩,1438218,1085279,--,--,352939,--,--,352939,255803,--,97136,107453,204589,41857,162732,--,--,162732,554,--,163286,177446,--,-14714,178019,--,-14733,0.91
110/05/15,108,2,2340,光磊,2580220,1818873,--,--,761347,--,--,761347,442913,--,318434,40401,358835,97146,261689,--,--,261689,-9259,--,252430,261685,--,4,252426,--,4,0.59
110/05/15,108,2,2342,茂矽,631870,630068,--,--,1802,--,--,1802,106863,--,-105061,21313,-83748,4118,-87866,--,--,-87866,1630,--,-86236,-87968,--,102,-86396,--,160,-0.57
110/05/15,108,2,2344,華邦電,22898437,16294615,--,--,6603822,--,--,6603822,5706909,--,896913,334792,1231705,268675,963030,--,--,963030,-403355,--,559675,877400,--,85630,461090,--,98585,0.22
110/05/15,108,2,2345,智邦,24927601,20042899,--,--,4884702,--,--,4884702,2302816,--,2581886,98805,2680691,540802,2139889,--,--,2139889,68074,--,2207963,2140098,--,-209,2211260,--,-3297,3.85
110/05/15,108,2,2347,聯強,159265628,152366735,--,--,6898893,--,--,6898893,4238494,--,2660399,1489126,4149525,750415,3399110,--,--,3399110,1695387,--,5094497,3253840,--,145270,4955231,--,139266,1.95
110/05/15,108,2,2348,海悅,449175,188927,--,--,260248,--,--,260248,131884,--,128364,107824,236188,25977,210211,--,--,210211,10037,--,220248,204294,--,5917,214331,--,5917,2.39
110/05/15,108,2,2349,錸德,4001435,3683908,--,--,317527,--,--,317527,732656,--,-415129,48330,-366799,6111,-372910,--,--,-372910,50316,--,-322594,-360731,--,-12179,-324802,--,2208,-0.28
110/05/15,108,2,2351,順德,4555793,3722328,--,--,833465,--,--,833465,418624,--,414841,11035,425876,91176,334700,--,--,334700,13862,--,348562,310321,--,24379,324183,--,24379,1.7
110/05/15,108,2,2352,佳世達,81087911,69977663,--,--,11110248,--,--,11110248,7965988,--,3144260,256236,3400496,1033047,2367449,--,--,2367449,576175,--,2943624,1931257,--,436192,2467728,--,475896,0.98
110/05/15,108,2,2353,宏碁,109830777,98124528,--,--,11706249,--,--,11706249,10609203,40605,1137651,393225,1530876,401331,1129545,--,--,1129545,992003,--,2121548,1115067,--,14478,2106356,--,15192,0.37
110/05/15,108,2,2354,鴻準,35527706,31866697,--,--,3661009,--,--,3661009,2403250,--,1257759,1823225,3080984,406969,2674015,--,--,2674015,2513482,--,5187497,2676859,--,-2844,5189449,--,-1952,1.89
110/05/15,108,2,2355,敬鵬,9164479,8464606,--,--,699873,--,--,699873,601211,--,98662,147630,246292,85791,160501,--,--,160501,138322,--,298823,160917,--,-416,298914,--,-91,0.4
110/05/15,108,2,2356,英業達,242666924,232046412,--,--,10620512,--,--,10620512,8083772,--,2536740,814098,3350838,810686,2540152,--,--,2540152,650372,--,3190524,3061433,--,-521281,3708018,--,-517494,0.85
110/05/15,108,2,2357,華碩,160095109,137486105,--,--,22609004,--,--,22609004,19063823,--,3545181,3074866,6620047,1334936,5285111,-962527,--,4322584,6671572,--,10994156,3866848,--,455736,10542258,--,451898,5.21
110/05/15,108,2,2358,廷鑫,685319,632216,--,--,53103,--,--,53103,49916,--,3187,-22176,-18989,-3748,-15241,--,--,-15241,389,--,-14852,-15241,--,--,-14852,--,--,-0.16
110/05/15,108,2,2359,所羅門,1810846,1464932,--,--,345914,--,--,345914,388170,--,-42256,300155,257899,51030,206869,--,--,206869,-2926,--,203943,192079,--,14790,209581,--,-5638,1.12
110/05/15,108,2,2360,致茂,6023645,3089768,--,--,2933877,0,119,2933996,2155234,--,778762,138743,917505,142485,775020,--,--,775020,63008,--,838028,770956,--,4064,831306,--,6722,1.87
110/05/15,108,2,2362,藍天,10666853,8159734,--,--,2507119,--,--,2507119,2185673,--,321446,836579,1158025,385090,772935,--,--,772935,432136,--,1205071,772416,--,519,1203891,--,1180,1.26
110/05/15,108,2,2363,矽統,122773,72805,--,--,49968,--,--,49968,223557,--,-173589,-7823,-181412,116,-181528,--,--,-181528,830571,--,649043,-181528,--,--,649043,--,--,-0.34
110/05/15,108,2,2364,倫飛,351651,259054,--,--,92597,--,--,92597,152155,--,-59558,12398,-47160,-36,-47124,--,--,-47124,-3669,--,-50793,-34750,--,-12374,-38409,--,-12384,-0.18
110/05/15,108,2,2365,昆盈,721901,512169,--,--,209732,--,--,209732,193287,--,16445,15022,31467,11665,19802,--,--,19802,-116381,--,-96579,18746,--,1056,-97691,--,1112,0.08
110/05/15,108,2,2367,燿華,10469802,8512249,--,--,1957553,--,--,1957553,994248,--,963305,-51479,911826,206528,705298,--,--,705298,26281,--,731579,708722,--,-3424,734747,--,-3168,1.14
110/05/15,108,2,2368,金像電,8557268,7824443,--,--,732825,0,0,732825,849624,-44558,-161357,-109661,-271018,25914,-296932,0,--,-296932,6825,--,-290107,-296932,--,--,-290107,--,--,-0.55
110/05/15,108,2,2369,菱生,2162650,2265743,--,--,-103093,--,--,-103093,258523,--,-361616,15029,-346587,5178,-351765,--,--,-351765,-826,--,-352591,-354026,--,2261,-354852,--,2261,-0.95
110/05/15,108,2,2371,大同,16220775,17021416,--,--,-800641,--,--,-800641,4208742,1248,-5008135,-6047266,-11055401,237848,-11293249,--,--,-11293249,34703,--,-11258546,-1371240,--,-9922009,-1181828,--,-10076718,-0.6
110/05/15,108,2,2373,震旦行,6787340,3834716,--,--,2952624,-32002,--,2984626,2360784,--,623842,261114,884956,185752,699204,--,--,699204,117538,--,816742,642626,--,56578,751191,--,65551,2.86
110/05/15,108,2,2374,佳能,4025255,3521071,--,--,504184,--,--,504184,620577,--,-116393,19883,-96510,11866,-108376,--,--,-108376,160280,--,51904,-113099,--,4723,55487,--,-3583,-0.4
110/05/15,108,2,2375,凱美,2265235,1709796,--,--,555439,--,--,555439,388584,--,166855,179186,346041,256884,89157,--,--,89157,98819,--,187976,8662,--,80495,57505,--,130471,0.09
110/05/15,108,2,2376,技嘉,28343190,24074731,--,--,4268459,--,--,4268459,3855622,--,412837,410039,822876,127128,695748,--,--,695748,111202,--,806950,728047,--,-32299,839246,--,-32296,1.15
110/05/15,108,2,2377,微星,55632093,48189277,--,--,7442816,--,--,7442816,4678820,--,2763996,324484,3088480,526352,2562128,--,--,2562128,72461,--,2634589,2562128,--,--,2634589,--,--,3.03
110/05/15,108,2,2379,瑞昱,28016196,15639153,--,--,12377043,--,--,12377043,9508695,--,2868348,562163,3430511,206052,3224459,--,--,3224459,456052,--,3680511,3224408,--,51,3680460,--,51,6.35
110/05/15,108,2,2380,虹光,869941,647011,--,--,222930,--,--,222930,438210,--,-215280,-11301,-226581,2814,-229395,--,--,-229395,98806,--,-130589,-229377,--,-18,-130225,--,-364,-1.41
110/05/15,108,2,2382,廣達,467071016,445469164,--,--,21601852,3665,2595,21600782,15011387,--,6589395,1913218,8502613,1191412,7311201,--,--,7311201,-896165,--,6415036,7091332,--,219869,6090305,--,324731,1.84
110/05/15,108,2,2383,台光電,11110008,8554384,--,--,2555624,--,--,2555624,939849,--,1615775,46222,1661997,514087,1147910,--,--,1147910,97484,--,1245394,1146104,--,1806,1243442,--,1952,3.59
110/05/15,108,2,2385,群光,41728501,35017920,--,--,6710581,--,--,6710581,4598023,--,2112558,1866562,3979120,680980,3298140,--,--,3298140,327099,--,3625239,2932891,--,365249,3249203,--,376036,4.26
110/05/15,108,2,2387,精元,5601614,5040568,--,--,561046,--,--,561046,515574,--,45472,97994,143466,106432,37034,--,--,37034,24876,--,61910,22528,--,14506,39929,--,21981,0.12
110/05/15,108,2,2388,威盛,2718695,1843144,--,--,875551,--,--,875551,1288788,0,-413237,461716,48479,11123,37356,0,--,37356,31382,--,68738,23082,--,14274,55141,--,13597,0.05
110/05/15,108,2,2390,云辰,315552,252257,--,--,63295,--,--,63295,144729,--,-81434,1220,-80214,501,-80715,--,--,-80715,13793,--,-66922,-80729,--,14,-66938,--,16,-0.38
110/05/15,108,2,2392,正崴,40246702,36526106,--,--,3720596,--,--,3720596,3605028,--,115568,177088,292656,160631,132025,--,--,132025,232639,--,364664,291162,--,-159137,524591,--,-159927,0.6
110/05/15,108,2,2393,億光,10347197,8046536,--,--,2300661,--,--,2300661,2024060,--,276601,153384,429985,106798,323187,--,--,323187,93912,--,417099,306369,--,16818,396745,--,20354,0.69
110/05/15,108,2,2395,研華,26276604,16142174,--,--,10134430,--,--,10134430,5943426,--,4191004,285819,4476823,944353,3532470,--,--,3532470,371945,--,3904415,3511476,--,20994,3791180,--,113235,5.02
110/05/15,108,2,2397,友通,3190770,2238786,--,--,951984,--,--,951984,494267,--,457717,7609,465326,103902,361424,--,--,361424,26685,--,388109,357400,--,4024,384183,--,3926,3.12
110/05/15,108,2,2399,映泰,1080056,976874,--,--,103182,--,--,103182,157704,--,-54522,40842,-13680,11775,-25455,--,--,-25455,21037,--,-4418,-43000,--,17545,-25797,--,21379,-0.24
110/05/15,108,2,2401,凌陽,2693589,1561135,--,--,1132454,--,--,1132454,1104050,143,28547,96495,125042,25560,99482,--,--,99482,35719,--,135201,13332,--,86150,46185,--,89016,0.02
110/05/15,108,2,2402,毅嘉,2993542,2693662,--,--,299880,--,--,299880,212859,--,87021,15571,102592,21553,81039,--,--,81039,49357,--,130396,81039,--,--,130396,--,--,0.26
110/05/15,108,2,2404,漢唐,12501813,10245054,--,--,2256759,--,--,2256759,517866,--,1738893,153389,1892282,391083,1501199,--,--,1501199,334998,--,1836197,1466140,--,35059,1798831,--,37366,7.69
110/05/15,108,2,2405,浩鑫,1615804,1316711,--,--,299093,--,--,299093,358542,--,-59449,15191,-44258,2110,-46368,--,--,-46368,716,--,-45652,-46368,--,--,-45652,--,--,-0.14
110/05/15,108,2,2406,國碩,4462826,3948755,--,--,514071,--,--,514071,485972,--,28099,258213,286312,50790,235522,--,--,235522,-13697,--,221825,232614,--,2908,219562,--,2263,0.69
110/05/15,108,2,2408,南亞科,23812596,14832185,--,--,8980411,--,--,8980411,3155732,--,5824679,1166419,6991098,657165,6333933,--,--,6333933,361643,--,6695576,6333933,0,--,6695576,0,--,2.09
110/05/15,108,2,2409,友達,136770178,134543750,--,--,2226428,--,--,2226428,10746868,--,-8520440,1334388,-7186052,534881,-7720933,--,--,-7720933,738223,--,-6982710,-6370146,--,-1350787,-5739040,--,-1243670,-0.66
110/05/15,108,2,2412,中華電,101439336,65748086,--,--,35691250,--,--,35691250,14976184,-9212,20705854,607147,21313001,4029790,17283211,--,--,17283211,-219343,--,17063868,16924452,--,358759,16690803,--,373065,2.18
110/05/15,108,2,2413,環科,1810688,1571310,--,--,239378,--,--,239378,308096,--,-68718,34631,-34087,31473,-65560,--,--,-65560,11522,--,-54038,-64464,--,-1096,-52992,--,-1046,-0.51
110/05/15,108,2,2414,精技,8440373,7630622,--,--,809751,--,--,809751,635645,--,174106,4628,178734,31860,146874,--,--,146874,4216,--,151090,153862,--,-6988,156283,--,-5193,0.95
110/05/15,108,2,2415,錩新,1104097,832825,--,--,271272,--,--,271272,163358,-15082,92832,-33544,59288,16433,42855,--,--,42855,24410,--,67265,26119,--,16736,44394,--,22871,0.33
110/05/15,108,2,2417,圓剛,1410996,749862,--,--,661134,--,--,661134,725207,--,-64073,24448,-39625,1792,-41417,--,--,-41417,1997,--,-39420,-35324,--,-6093,-34040,--,-5380,-0.18
110/05/15,108,2,2419,仲琦,5402850,4415148,--,--,987702,--,--,987702,771937,--,215765,-31331,184434,32408,152026,--,--,152026,7877,--,159903,82968,--,69058,90845,--,69058,0.38
110/05/15,108,2,2420,新巨,1302826,819353,--,--,483473,--,--,483473,238920,--,244553,56134,300687,62490,238197,--,--,238197,5544,--,243741,237365,--,832,242909,--,832,1.55
110/05/15,108,2,2421,建準,5140836,4085260,--,--,1055576,--,--,1055576,834071,--,221505,35142,256647,50541,206106,--,--,206106,20763,--,226869,206106,--,0,226869,--,0,0.82
110/05/15,108,2,2423,固緯,1172988,565455,--,--,607533,--,--,607533,456589,--,150944,40112,191056,41669,149387,--,--,149387,9254,--,158641,149768,--,-381,158953,--,-312,1.03
110/05/15,108,2,2424,隴華,11955,9763,--,--,2192,--,--,2192,44871,--,-42679,-1972,-44651,0,-44651,--,--,-44651,596,--,-44055,-44651,--,--,-44055,--,--,-1.49
110/05/15,108,2,2425,承啟,2186522,2029247,--,--,157275,--,--,157275,83437,--,73838,10649,84487,12570,71917,-8545,--,63372,-4297,--,59075,53711,--,9661,52768,--,6307,0.53
110/05/15,108,2,2426,鼎元,1326241,1076911,--,--,249330,--,--,249330,213159,-24738,11433,106761,118194,30256,87938,--,--,87938,304,--,88242,62463,--,25475,62725,--,25517,0.21
110/05/15,108,2,2427,三商電,1199056,796105,--,--,402951,--,--,402951,387964,--,14987,25674,40661,7026,33635,--,--,33635,18762,--,52397,33629,--,6,52391,--,6,0.18
110/05/15,108,2,2428,興勤,2829253,1750595,--,--,1078658,--,--,1078658,432059,--,646599,52459,699058,193758,505300,--,--,505300,22699,--,527999,500285,--,5015,522984,--,5015,3.91
110/05/15,108,2,2429,銘旺科,406598,365303,--,--,41295,--,--,41295,50351,--,-9056,-5744,-14800,0,-14800,--,--,-14800,-151,--,-14951,-13348,--,-1452,-13499,--,-1452,-0.46
110/05/15,108,2,2430,燦坤,9554342,8047481,--,--,1506861,--,--,1506861,1321439,--,185422,-39915,145507,50922,94585,--,--,94585,3406,--,97991,94622,--,-37,97994,--,-3,0.57
110/05/15,108,2,2431,聯昌,1412479,1277016,--,--,135463,--,--,135463,176973,--,-41510,16504,-25006,15979,-40985,--,--,-40985,29960,--,-11025,-40985,--,--,-11025,--,--,-0.37
110/05/15,108,2,2433,互盛電,2156498,1450622,--,--,705876,--,--,705876,374724,--,331152,-67,331085,72141,258944,--,--,258944,72307,--,331251,231937,--,27007,297967,--,33284,1.61
110/05/15,108,2,2434,統懋,86740,136040,--,--,-49300,--,--,-49300,34490,1090,-82700,-1073,-83773,760,-84533,0,--,-84533,-1176,--,-85709,-84533,--,--,-85709,0,0,-1.2
110/05/15,108,2,2436,偉詮電,1087413,819186,--,--,268227,--,--,268227,232564,--,35663,133814,169477,13706,155771,--,--,155771,-21494,--,134277,155471,--,300,134042,--,235,0.88
110/05/15,108,2,2438,翔耀,211330,160092,--,--,51238,--,--,51238,35647,--,15591,-84648,-69057,8495,-77552,--,--,-77552,77215,--,-337,-90447,--,12895,-13232,--,12895,-0.95
110/05/15,108,2,2439,美律,17695523,15059566,--,--,2635957,--,--,2635957,1400643,--,1235314,318242,1553556,375033,1178523,--,--,1178523,876136,--,2054659,1192188,--,-13665,2067312,--,-12653,5.89
110/05/15,108,2,2440,太空梭,1270430,1205677,--,--,64753,--,--,64753,88640,--,-23887,-10735,-34622,2238,-36860,--,--,-36860,-31643,--,-68503,-36860,--,--,-68503,--,--,-0.27
110/05/15,108,2,2441,超豐,5502341,4265207,--,--,1237134,--,--,1237134,225066,--,1012068,45540,1057608,232080,825528,--,--,825528,21780,--,847308,--,--,--,--,--,--,1.45
110/05/15,108,2,2442,新美齊,2248513,1922482,--,--,326031,--,--,326031,353378,--,-27347,403576,376229,20986,355243,--,--,355243,1251,--,356494,168103,--,187140,168665,--,187829,0.64
110/05/15,108,2,2443,億麗,358720,412956,--,--,-54236,--,--,-54236,111210,--,-165446,6602,-158844,0,-158844,17158,--,-141686,10203,--,-131483,-141107,--,-579,-131404,--,-79,-0.97
110/05/15,108,2,2444,兆勁,628258,588969,--,--,39289,--,--,39289,95359,--,-56070,1846,-54224,0,-54224,--,--,-54224,-2363,--,-56587,--,--,--,--,--,--,-0.53
110/05/15,108,2,2449,京元電子,11351086,8713872,--,--,2637214,--,--,2637214,1378924,--,1258290,-3265,1255025,270757,984268,--,--,984268,280130,--,1264398,984243,--,25,1264148,--,250,0.8
110/05/15,108,2,2450,神腦,14518150,12938027,--,--,1580123,--,--,1580123,1508454,-461,71208,80392,151600,18869,132731,--,--,132731,12456,--,145187,133395,--,-664,145851,--,-664,0.52
110/05/15,108,2,2451,創見,6843828,5448146,--,--,1395682,--,--,1395682,662714,--,732968,260884,993852,196307,797545,--,--,797545,28197,--,825742,797545,--,--,825742,--,--,1.85
110/05/15,108,2,2453,凌群,2487554,1951410,--,--,536144,--,--,536144,501443,--,34701,31712,66413,11095,55318,--,--,55318,5056,--,60374,58360,--,-3042,63263,--,-2889,0.58
110/05/15,108,2,2454,聯發科,114288998,67025805,--,--,47263193,--,--,47263193,37951246,--,9311947,2713358,12025305,2106439,9918866,--,--,9918866,18253179,--,28172045,9835822,--,83044,28081490,--,90555,6.28
110/05/15,108,2,2455,全新,1089626,628789,--,--,460837,--,--,460837,189338,--,271499,7218,278717,44128,234589,--,--,234589,0,--,234589,--,--,--,--,--,--,1.28
110/05/15,108,2,2456,奇力新,7714070,5582028,--,--,2132042,--,--,2132042,1227309,--,904733,-36712,868021,234524,633497,--,--,633497,181225,--,814722,632738,--,759,813177,--,1545,2.6
110/05/15,108,2,2457,飛宏,5455429,4749397,--,--,706032,--,--,706032,828440,--,-122408,43327,-79081,16072,-95153,--,--,-95153,62138,--,-33015,-95141,--,-12,-32912,--,-103,-0.28
110/05/15,108,2,2458,義隆,4062303,2203738,--,--,1858565,--,2764,1861329,1057991,--,803338,204399,1007737,199376,808361,--,--,808361,22148,--,830509,829381,--,-21020,851529,--,-21020,2.85
110/05/15,108,2,2459,敦吉,3606866,3092253,--,--,514613,--,--,514613,309525,--,205088,32408,237496,47348,190148,--,--,190148,59802,--,249950,171639,--,18509,227806,--,22144,1.62
110/05/15,108,2,2460,建通,1691763,1516579,--,--,175184,--,--,175184,176578,--,-1394,-28457,-29851,5418,-35269,--,--,-35269,46007,--,10738,-35269,--,--,10738,--,--,-0.21
110/05/15,108,2,2461,光群雷,2420895,1867668,--,--,553227,--,12527,565754,458452,--,107302,-78147,29155,20233,8922,--,--,8922,45589,--,54511,25277,--,-16355,60885,--,-6374,0.17
110/05/15,108,2,2462,良得電,2196260,2002866,--,--,193394,--,--,193394,180181,--,13213,29192,42405,6086,36319,--,--,36319,11923,--,48242,36319,--,--,48242,--,--,0.25
110/05/15,108,2,2464,盟立,6788779,5535480,--,--,1253299,--,--,1253299,706192,-339,546768,40238,587006,124360,462646,--,--,462646,15977,--,478623,462646,--,0,478483,--,140,2.37
110/05/15,108,2,2465,麗臺,1685291,1462972,--,--,222319,--,--,222319,233825,--,-11506,-11500,-23006,12996,-36002,--,--,-36002,-119,--,-36121,-29464,--,-6538,-29363,--,-6758,-0.55
110/05/15,108,2,2466,冠西電,1497779,1338370,--,--,159409,--,--,159409,133577,--,25832,-21377,4455,1926,2529,--,--,2529,44856,--,47385,2529,--,--,47385,--,--,0.02
110/05/15,108,2,2467,志聖,2401878,1662013,--,--,739865,--,--,739865,517687,--,222178,34923,257101,59685,197416,--,--,197416,-4386,--,193030,185070,--,12346,185914,--,7116,1.24
110/05/15,108,2,2468,華經,843453,749652,--,--,93801,--,--,93801,78901,--,14900,7797,22697,4261,18436,--,--,18436,1088,--,19524,18436,--,--,19524,--,--,0.26
110/05/15,108,2,2471,資通,332658,193274,--,--,139384,--,--,139384,104725,--,34659,10440,45099,9190,35909,--,--,35909,1318,--,37227,35738,--,171,37019,--,208,0.76
110/05/15,108,2,2472,立隆電,3440403,2621269,--,--,819134,--,--,819134,439292,--,379842,26980,406822,96082,310740,--,--,310740,52436,--,363176,230025,--,80715,260840,--,102336,1.78
110/05/15,108,2,2474,可成,31878940,24165423,--,--,7713517,--,--,7713517,3813803,--,3899714,5266048,9165762,4736589,4429173,--,--,4429173,1630372,--,6059545,4424060,--,5113,6053487,--,6058,5.74
110/05/15,108,2,2476,鉅祥,2427520,1793842,--,--,633678,--,--,633678,450511,866,184033,91884,275917,77162,198755,--,--,198755,67069,--,265824,179764,--,18991,238155,--,27669,0.97
110/05/15,108,2,2477,美隆電,1805054,1413642,--,--,391412,--,--,391412,264338,--,127074,86402,213476,38630,174846,--,--,174846,49788,--,224634,173130,--,1716,210902,--,13732,0.87
110/05/15,108,2,2478,大毅,2202893,1605386,--,--,597507,--,--,597507,288294,--,309213,31262,340475,155956,184519,--,--,184519,41634,--,226153,178712,--,5807,218969,--,7184,0.95
110/05/15,108,2,2480,敦陽科,2594155,1927998,--,--,666157,--,--,666157,388661,0,277496,16551,294047,65384,228663,--,--,228663,63778,--,292441,228663,--,0,292441,--,--,2.15
110/05/15,108,2,2481,強茂,4427987,3486256,--,--,941731,--,--,941731,662377,--,279354,26980,306334,59328,247006,--,--,247006,116311,--,363317,264117,--,-17111,378884,--,-15567,0.71
110/05/15,108,2,2482,連宇,493292,295852,--,--,197440,--,--,197440,193325,--,4115,13997,18112,7400,10712,--,--,10712,1069,--,11781,10751,--,-39,11820,--,-39,0.17
110/05/15,108,2,2483,百容,907207,731535,--,--,175672,--,--,175672,184376,--,-8704,152300,143596,25409,118187,--,--,118187,27870,--,146057,117185,--,1002,142984,--,3073,1.06
110/05/15,108,2,2484,希華,1105563,881908,--,--,223655,--,--,223655,161163,--,62492,30203,92695,18266,74429,--,--,74429,-5951,--,68478,74304,--,125,68330,--,148,0.47
110/05/15,108,2,2485,兆赫,3907218,3655465,--,--,251753,--,--,251753,293599,--,-41846,67021,25175,11822,13353,--,--,13353,15656,--,29009,20834,--,-7481,36490,--,-7481,0.07
110/05/15,108,2,2486,一詮,1798532,1633293,--,--,165239,--,--,165239,238917,--,-73678,16257,-57421,-14681,-42740,--,--,-42740,21667,--,-21073,-43407,--,667,-22092,--,1019,-0.22
110/05/15,108,2,2488,漢平,1164298,898865,--,--,265433,--,--,265433,143521,--,121912,51201,173113,32932,140181,--,--,140181,12038,--,152219,139056,--,1125,150852,--,1367,1.74
110/05/15,108,2,2489,瑞軒,7248386,6195081,--,--,1053305,--,--,1053305,1020820,--,32485,157334,189819,45037,144782,--,--,144782,54334,--,199116,138551,--,6231,191645,--,7471,0.17
110/05/15,108,2,2491,吉祥全,151124,115938,--,--,35186,--,--,35186,55183,--,-19997,13495,-6502,-19,-6483,--,--,-6483,0,--,-6483,-5243,--,-1240,-5243,--,-1240,-0.06
110/05/15,108,2,2492,華新科,16172748,9713196,--,--,6459552,--,--,6459552,1468080,--,4991472,462432,5453904,1416174,4037730,--,--,4037730,354182,--,4391912,3778712,--,259018,4137738,--,254174,7.8
110/05/15,108,2,2493,揚博,1241236,908714,--,--,332522,--,--,332522,157446,--,175076,1555,176631,40720,135911,--,--,135911,-827,--,135084,135911,--,--,135084,--,--,1.19
110/05/15,108,2,2495,普安,647824,355623,--,--,292201,--,--,292201,295335,--,-3134,189411,186277,39544,146733,--,--,146733,267,--,147000,146733,--,0,147000,--,0,0.53
110/05/15,108,2,2496,卓越,428379,242011,--,--,186368,--,--,186368,152002,--,34366,3517,37883,5031,32852,--,--,32852,398,--,33250,32993,--,-141,33391,--,-141,1.91
110/05/15,108,2,2497,怡利電,1118680,845404,--,--,273276,0,0,273276,222819,0,50457,14816,65273,31734,33539,0,--,33539,23168,--,56707,33539,--,--,56707,0,0,0.28
110/05/15,108,2,2498,宏達電,5750731,4749016,--,--,1001715,--,--,1001715,6221211,--,-5219496,532983,-4686513,-1983,-4684530,--,--,-4684530,710870,--,-3973660,-4661027,--,-23503,-3950694,--,-22966,-5.69
110/05/15,108,2,2501,國建,5227591,3918577,--,--,1309014,--,--,1309014,769170,--,539844,31741,571585,63850,507735,--,--,507735,-185618,--,322117,492592,--,15143,337378,--,-15261,0.42
110/05/15,108,2,2504,國產,9175811,8569919,--,--,605892,--,--,605892,459830,--,146062,298869,444931,67156,377775,--,--,377775,359855,--,737630,332765,--,45010,692620,--,45010,0.24
110/05/15,108,2,2505,國揚,855930,641188,--,--,214742,--,--,214742,167016,--,47726,-20936,26790,959,25831,--,--,25831,31548,--,57379,25831,--,0,57379,--,0,0.04
110/05/15,108,2,2506,太設,374431,201137,--,--,173294,--,--,173294,210756,-96,-37558,-20330,-57888,21711,-79599,--,--,-79599,80839,--,1240,-86383,--,6784,-21163,--,22403,-0.24
110/05/15,108,2,2509,全坤建,1118206,633127,--,--,485079,--,--,485079,158283,--,326796,29050,355846,40818,315028,--,--,315028,27320,--,342348,312300,--,2728,337283,--,5065,1.81
110/05/15,108,2,2511,太子,6106234,4417906,--,--,1688328,--,--,1688328,1125342,--,562986,74820,637806,58499,579307,--,--,579307,134583,--,713890,588083,--,-8776,722666,--,-8776,0.36
110/05/15,108,2,2514,龍邦,2792507,2649560,--,--,142947,--,--,142947,170430,--,-27483,1056673,1029190,236024,793166,--,--,793166,55318,--,848484,781752,--,11414,836464,--,12020,1.65
110/05/15,108,2,2515,中工,6055843,5364116,--,--,691727,--,--,691727,349792,--,341935,-78661,263274,74038,189236,--,--,189236,240638,--,429874,188032,--,1204,428466,--,1408,0.12
110/05/15,108,2,2516,新建,3367872,3290684,--,--,77188,--,--,77188,69015,--,8173,16068,24241,1,24240,--,--,24240,51217,--,75457,24279,--,-39,75495,--,-38,0.11
110/05/15,108,2,2520,冠德,6174914,4687374,--,--,1487540,--,--,1487540,809902,--,677638,-126655,550983,161676,389307,--,--,389307,797,--,390104,231544,--,157763,232000,--,158104,0.47
110/05/15,108,2,2524,京城,2423810,1181951,--,--,1241859,--,--,1241859,281571,--,960288,-75968,884320,81336,802984,0,--,802984,--,--,802984,802984,--,--,802984,--,--,2.09
110/05/15,108,2,2527,宏璟,1660217,1156056,--,--,504161,--,--,504161,288132,--,216029,-65716,150313,24323,125990,--,--,125990,141859,--,267849,132529,--,-6539,274388,--,-6539,0.51
110/05/15,108,2,2528,皇普,6161,4889,--,--,1272,--,--,1272,47313,--,-46041,12856,-33185,24115,-57300,--,--,-57300,--,--,-57300,--,--,--,--,--,--,-0.24
110/05/15,108,2,2530,華建,5962,1905,--,--,4057,0,0,4057,31647,--,-27590,902,-26688,27,-26715,--,--,-26715,596,--,-26119,-24203,--,-2512,-23607,--,-2512,-0.09
110/05/15,108,2,2534,宏盛,2744855,1770320,--,--,974535,--,--,974535,257127,--,717408,52009,769417,177075,592342,--,--,592342,28630,--,620972,592342,--,--,620972,--,--,0.8
110/05/15,108,2,2535,達欣工,4934959,4379894,--,--,555065,--,--,555065,228382,--,326683,71167,397850,80678,317172,--,--,317172,-12700,--,304472,319428,--,-2256,304279,--,193,1.18
110/05/15,108,2,2536,宏普,866689,684975,--,--,181714,--,--,181714,89655,--,92059,7898,99957,13325,86632,--,--,86632,0,--,86632,86632,--,--,86632,--,--,0.26
110/05/15,108,2,2537,聯上發,538828,493639,--,--,45189,--,--,45189,59987,--,-14798,10243,-4555,7312,-11867,--,--,-11867,--,--,-11867,--,--,--,--,--,--,-0.04
